# Parameters: L=350.0, E=3.0, rs=30.0, N=10.0, xi=30.0
r,f,Lc,pf
2.008243243243243228e+02,1.699979083287710191e+00,3.500000000000000000e+02,1.426058655797028015e-21
2.011711711711711814e+02,1.707392018382933419e+00,3.500000000000000000e+02,1.141709158396565639e-21
2.015180180180180116e+02,1.714850010089280508e+00,3.500000000000000000e+02,9.128229395280465302e-22
2.018648648648648702e+02,1.722353480886532395e+00,3.500000000000000000e+02,7.288280296880438001e-22
2.022117117117117289e+02,1.729902858217906125e+00,3.500000000000000000e+02,5.811195405359312896e-22
2.025585585585585591e+02,1.737498574560190967e+00,3.500000000000000000e+02,4.627028220799508782e-22
2.029054054054054177e+02,1.745141067495055154e+00,3.500000000000000000e+02,3.678996486169327943e-22
2.032522522522522479e+02,1.752830779781513026e+00,3.500000000000000000e+02,2.921066100109487878e-22
2.035990990990991065e+02,1.760568159429621637e+00,3.500000000000000000e+02,2.315966889009096086e-22
2.039459459459459651e+02,1.768353659775376174e+00,3.500000000000000000e+02,1.833565171226100939e-22
2.042927927927927954e+02,1.776187739556879475e+00,3.500000000000000000e+02,1.449530714915943810e-22
2.046396396396396540e+02,1.784070862991769868e+00,3.500000000000000000e+02,1.144246287560463424e-22
2.049864864864864842e+02,1.792003499855951532e+00,3.500000000000000000e+02,9.019168476501986123e-23
2.053333333333333428e+02,1.799986125563648898e+00,3.500000000000000000e+02,7.098428148154755948e-23
2.056801801801801730e+02,1.808019221248808428e+00,3.500000000000000000e+02,5.578280090647279984e-23
2.060270270270270316e+02,1.816103273847872845e+00,3.500000000000000000e+02,4.376979713606662850e-23
2.063738738738738903e+02,1.824238776183962019e+00,3.500000000000000000e+02,3.429086342838660327e-23
2.067207207207207205e+02,1.832426227052471157e+00,3.500000000000000000e+02,2.682288444305460135e-23
2.070675675675675791e+02,1.840666131308143383e+00,3.500000000000000000e+02,2.094831665645778261e-23
2.074144144144144093e+02,1.848958999953600246e+00,3.500000000000000000e+02,1.633438235585970979e-23
2.077612612612612679e+02,1.857305350229416563e+00,3.500000000000000000e+02,1.271626299409118455e-23
2.081081081081081265e+02,1.865705705705706041e+00,3.500000000000000000e+02,9.883543098539406844e-24
2.084549549549549567e+02,1.874160596375308074e+00,3.500000000000000000e+02,7.669292285079970166e-24
2.088018018018018154e+02,1.882670558748560818e+00,3.500000000000000000e+02,5.941285175002586558e-24
2.091486486486486456e+02,1.891236135949717179e+00,3.500000000000000000e+02,4.594951282036966843e-24
2.094954954954955042e+02,1.899857877815026796e+00,3.500000000000000000e+02,3.547722674177399136e-24
2.098423423423423344e+02,1.908536340992520008e+00,3.500000000000000000e+02,2.734509292603711395e-24
2.101891891891891930e+02,1.917272089043527750e+00,3.500000000000000000e+02,2.104082616603875495e-24
2.105360360360360517e+02,1.926065692545969377e+00,3.500000000000000000e+02,1.616189883687650661e-24
2.108828828828828819e+02,1.934917729199441272e+00,3.500000000000000000e+02,1.239254954476023146e-24
2.112297297297297405e+02,1.943828783932163073e+00,3.500000000000000000e+02,9.485495163115084942e-25
2.115765765765765707e+02,1.952799449009773092e+00,3.500000000000000000e+02,7.247407759801136179e-25
2.119234234234234293e+02,1.961830324146073945e+00,3.500000000000000000e+02,5.527400321940580857e-25
2.122702702702702879e+02,1.970922016615698213e+00,3.500000000000000000e+02,4.207913109672774202e-25
2.126171171171171181e+02,1.980075141368796920e+00,3.500000000000000000e+02,3.197512244262548303e-25
2.129639639639639768e+02,1.989290321147744178e+00,3.500000000000000000e+02,2.425208961623795539e-25
2.133108108108108070e+02,1.998568186605925501e+00,3.500000000000000000e+02,1.835986109748789273e-25
2.136576576576576656e+02,2.007909376428640869e+00,3.500000000000000000e+02,1.387281437893939589e-25
2.140045045045045242e+02,2.017314537456170509e+00,3.500000000000000000e+02,1.046227880776727551e-25
2.143513513513513544e+02,2.026784324809043802e+00,3.500000000000000000e+02,7.874917225224659001e-26
2.146981981981982130e+02,2.036319402015569047e+00,3.500000000000000000e+02,5.915821413620433450e-26
2.150450450450450433e+02,2.045920441141638957e+00,3.500000000000000000e+02,4.435317414704112075e-26
2.153918918918919019e+02,2.055588122922908934e+00,3.500000000000000000e+02,3.318685365151589189e-26
2.157387387387387321e+02,2.065323136899339662e+00,3.500000000000000000e+02,2.478164861020495535e-26
2.160855855855855907e+02,2.075126181552207072e+00,3.500000000000000000e+02,1.846749323816795123e-26
2.164324324324324493e+02,2.084997964443590313e+00,3.500000000000000000e+02,1.373378118249516596e-26
2.167792792792792795e+02,2.094939202358410135e+00,3.500000000000000000e+02,1.019218693580691732e-26
2.171261261261261382e+02,2.104950621449067416e+00,3.500000000000000000e+02,7.547971618523480678e-27
2.174729729729729684e+02,2.115032957382731560e+00,3.500000000000000000e+02,5.577880075136975777e-27
2.178198198198198270e+02,2.125186955491342733e+00,3.500000000000000000e+02,4.113148715815325021e-27
2.181666666666666856e+02,2.135413370924374998e+00,3.500000000000000000e+02,3.026468363429587930e-27
2.185135135135135158e+02,2.145712968804422971e+00,3.500000000000000000e+02,2.222001678697436077e-27
2.188603603603603744e+02,2.156086524385689263e+00,3.500000000000000000e+02,1.627755023461926356e-27
2.192072072072072046e+02,2.166534823215386041e+00,3.500000000000000000e+02,1.189761437548334480e-27
2.195540540540540633e+02,2.177058661298179043e+00,3.500000000000000000e+02,8.676539420374549019e-28
2.199009009009008935e+02,2.187658845263680263e+00,3.500000000000000000e+02,6.313039434513706477e-28
2.202477477477477521e+02,2.198336192537090561e+00,3.500000000000000000e+02,4.582738878152309029e-28
2.205945945945946107e+02,2.209091531513045936e+00,3.500000000000000000e+02,3.318910805410313407e-28
2.209414414414414409e+02,2.219925701732735401e+00,3.500000000000000000e+02,2.397943636262059211e-28
2.212882882882882996e+02,2.230839554064368624e+00,3.500000000000000000e+02,1.728399752539073026e-28
2.216351351351351298e+02,2.241833950887060389e+00,3.500000000000000000e+02,1.242796493674313243e-28
2.219819819819819884e+02,2.252909766278206050e+00,3.500000000000000000e+02,8.914460276973619995e-29
2.223288288288288470e+02,2.264067886204422564e+00,3.500000000000000000e+02,6.378488204240908190e-29
2.226756756756756772e+02,2.275309208716144838e+00,3.500000000000000000e+02,4.552567845153605577e-29
2.230225225225225358e+02,2.286634644145939532e+00,3.500000000000000000e+02,3.241150542403212903e-29
2.233693693693693660e+02,2.298045115310625164e+00,3.500000000000000000e+02,2.301622335417944098e-29
2.237162162162162247e+02,2.309541557717293081e+00,3.500000000000000000e+02,1.630229765490881865e-29
2.240630630630630833e+02,2.321124919773295492e+00,3.500000000000000000e+02,1.151678108620446562e-29
2.244099099099099135e+02,2.332796163000304013e+00,3.500000000000000000e+02,8.114624274831127779e-30
2.247567567567567721e+02,2.344556262252522671e+00,3.500000000000000000e+02,5.702273313418371820e-30
2.251036036036036023e+02,2.356406205939149068e+00,3.500000000000000000e+02,3.996290723013991097e-30
2.254504504504504609e+02,2.368346996251179171e+00,3.500000000000000000e+02,2.793074337586255191e-30
2.257972972972972912e+02,2.380379649392641461e+00,3.500000000000000000e+02,1.946753879034009931e-30
2.261441441441441498e+02,2.392505195816396757e+00,3.500000000000000000e+02,1.353098185550957938e-30
2.264909909909910084e+02,2.404724680464541908e+00,3.500000000000000000e+02,9.378290236821017637e-31
2.268378378378378386e+02,2.417039163013594560e+00,3.500000000000000000e+02,6.481571474160685189e-31
2.271846846846846972e+02,2.429449718124511381e+00,3.500000000000000000e+02,4.466684179568869583e-31
2.275315315315315274e+02,2.441957435697674317e+00,3.500000000000000000e+02,3.069193464341412767e-31
2.278783783783783861e+02,2.454563421132956780e+00,3.500000000000000000e+02,2.102727368152701110e-31
2.282252252252252447e+02,2.467268795594979913e+00,3.500000000000000000e+02,1.436305246110245501e-31
2.285720720720720749e+02,2.480074696283678382e+00,3.500000000000000000e+02,9.781394759254586541e-32
2.289189189189189335e+02,2.492982276710304923e+00,3.500000000000000000e+02,6.640947668739302163e-32
2.292657657657657637e+02,2.505992706978983353e+00,3.500000000000000000e+02,4.494892564115089071e-32
2.296126126126126223e+02,2.519107174073965449e+00,3.500000000000000000e+02,3.032865109972986561e-32
2.299594594594594525e+02,2.532326882152678316e+00,3.500000000000000000e+02,2.039932076011731298e-32
2.303063063063063112e+02,2.545653052844762065e+00,3.500000000000000000e+02,1.367701222124244856e-32
2.306531531531531698e+02,2.559086925557157777e+00,3.500000000000000000e+02,9.140364845213315761e-33
2.310000000000000000e+02,2.572629757785467763e+00,3.500000000000000000e+02,6.088582738860313164e-33
2.313468468468468586e+02,2.586282825431667654e+00,3.500000000000000000e+02,4.042338276491266406e-33
2.316936936936936888e+02,2.600047423128367008e+00,3.500000000000000000e+02,2.674828791046312969e-33
2.320405405405405475e+02,2.613924864569741935e+00,3.500000000000000000e+02,1.763961499579555375e-33
2.323873873873874061e+02,2.627916482849316449e+00,3.500000000000000000e+02,1.159296763969035204e-33
2.327342342342342363e+02,2.642023630804738232e+00,3.500000000000000000e+02,7.592677057020603772e-34
2.330810810810810949e+02,2.656247681369748648e+00,3.500000000000000000e+02,4.955324825380681257e-34
2.334279279279279251e+02,2.670590027933452681e+00,3.500000000000000000e+02,3.222612363968940453e-34
2.337747747747747837e+02,2.685052084707154396e+00,3.500000000000000000e+02,2.088258824814960889e-34
2.341216216216216424e+02,2.699635287098844483e+00,3.500000000000000000e+02,1.348286529437032579e-34
2.344684684684684726e+02,2.714341092095605035e+00,3.500000000000000000e+02,8.673266614035780767e-35
2.348153153153153312e+02,2.729170978654063884e+00,3.500000000000000000e+02,5.558614547847528198e-35
2.351621621621621614e+02,2.744126448099128535e+00,3.500000000000000000e+02,3.549067212142808968e-35
2.355090090090090200e+02,2.759209024531183552e+00,3.500000000000000000e+02,2.257386027452157575e-35
2.358558558558558502e+02,2.774420255241963673e+00,3.500000000000000000e+02,1.430280526675259582e-35
2.362027027027027088e+02,2.789761711139314482e+00,3.500000000000000000e+02,9.026927127942679255e-36
2.365495495495495675e+02,2.805234987181054684e+00,3.500000000000000000e+02,5.674677493162853462e-36
2.368963963963963977e+02,2.820841702818162489e+00,3.500000000000000000e+02,3.553070869562079285e-36
2.372432432432432563e+02,2.836583502447541427e+00,3.500000000000000000e+02,2.215677607584914278e-36
2.375900900900900865e+02,2.852462055874537050e+00,3.500000000000000000e+02,1.376028802786269339e-36
2.379369369369369451e+02,2.868479058785545543e+00,3.500000000000000000e+02,8.510295596818331975e-37
2.382837837837838038e+02,2.884636233230853719e+00,3.500000000000000000e+02,5.241257465386233566e-37
2.386306306306306340e+02,2.900935328118064316e+00,3.500000000000000000e+02,3.214232476778149129e-37
2.389774774774774926e+02,2.917378119716309115e+00,3.500000000000000000e+02,1.962668151487278844e-37
2.393243243243243228e+02,2.933966412171540306e+00,3.500000000000000000e+02,1.193220644895204079e-37
2.396711711711711814e+02,2.950702038033186980e+00,3.500000000000000000e+02,7.222292279697102142e-38
2.400180180180180116e+02,2.967586858792446769e+00,3.500000000000000000e+02,4.351966317594321778e-38
2.403648648648648702e+02,2.984622765432528801e+00,3.500000000000000000e+02,2.610522964485198078e-38
2.407117117117117289e+02,3.001811678991129106e+00,3.500000000000000000e+02,1.558748357121635189e-38
2.410585585585585591e+02,3.019155551135461302e+00,3.500000000000000000e+02,9.264149817445708123e-39
2.414054054054054177e+02,3.036656364750187631e+00,3.500000000000000000e+02,5.480123757893623557e-39
2.417522522522522479e+02,3.054316134538508809e+00,3.500000000000000000e+02,3.226295550331667281e-39
2.420990990990991065e+02,3.072136907636865644e+00,3.500000000000000000e+02,1.890254351749095020e-39
2.424459459459459651e+02,3.090120764243473594e+00,3.500000000000000000e+02,1.102076028206114483e-39
2.427927927927927954e+02,3.108269818261168105e+00,3.500000000000000000e+02,6.393674689798512935e-40
2.431396396396396540e+02,3.126586217954847591e+00,3.500000000000000000e+02,3.690703835222678312e-40
2.434864864864864842e+02,3.145072146623938636e+00,3.500000000000000000e+02,2.119625285722318941e-40
2.438333333333333428e+02,3.163729823290262644e+00,3.500000000000000000e+02,1.211075758270460770e-40
2.441801801801801730e+02,3.182561503401710734e+00,3.500000000000000000e+02,6.883613352792186971e-41
2.445270270270270316e+02,3.201569479552144770e+00,3.500000000000000000e+02,3.891927071872664283e-41
2.448738738738738903e+02,3.220756082217952176e+00,3.500000000000000000e+02,2.188696905069655528e-41
2.452207207207207205e+02,3.240123680511683091e+00,3.500000000000000000e+02,1.224188771653046747e-41
2.455675675675675791e+02,3.259674682953275671e+00,3.500000000000000000e+02,6.809600244236986319e-42
2.459144144144144093e+02,3.279411538259243919e+00,3.500000000000000000e+02,3.766807244764355902e-42
2.462612612612612679e+02,3.299336736150421334e+00,3.500000000000000000e+02,2.071911935324099620e-42
2.466081081081081265e+02,3.319452808178668501e+00,3.500000000000000000e+02,1.133136736814162981e-42
2.469549549549549567e+02,3.339762328573110395e+00,3.500000000000000000e+02,6.161308301185281905e-43
2.473018018018018154e+02,3.360267915106404324e+00,3.500000000000000000e+02,3.330497011479543253e-43
2.476486486486486456e+02,3.380972229981594968e+00,3.500000000000000000e+02,1.789599942915933937e-43
2.479954954954955042e+02,3.401877980740116492e+00,3.500000000000000000e+02,9.558250130193048168e-44
2.483423423423423628e+02,3.422987921191516847e+00,3.500000000000000000e+02,5.073883273036117112e-44
2.486891891891891930e+02,3.444304852365487335e+00,3.500000000000000000e+02,2.676737014360142402e-44
2.490360360360360517e+02,3.465831623486865354e+00,3.500000000000000000e+02,1.403256191562232185e-44
2.493828828828828819e+02,3.487571132974141452e+00,3.500000000000000000e+02,7.309648556412606849e-45
2.497297297297297405e+02,3.509526329462250516e+00,3.500000000000000000e+02,3.783083057484973127e-45
2.500765765765765707e+02,3.531700212850215070e+00,3.500000000000000000e+02,1.945118302689540577e-45
2.504234234234234293e+02,3.554095835374392554e+00,3.500000000000000000e+02,9.934755010794187198e-46
2.507702702702702879e+02,3.576716302708027762e+00,3.500000000000000000e+02,5.040096337506759882e-46
2.511171171171171181e+02,3.599564775087848112e+00,3.500000000000000000e+02,2.539509685243555934e-46
2.514639639639639768e+02,3.622644468468468215e+00,3.500000000000000000e+02,1.270715622010283855e-46
2.518108108108108070e+02,3.645958655705389351e+00,3.500000000000000000e+02,6.313812536477720653e-47
2.521576576576576656e+02,3.669510667767405643e+00,3.500000000000000000e+02,3.114844831568267617e-47
2.525045045045045242e+02,3.693303894979263369e+00,3.500000000000000000e+02,1.525591984576902412e-47
2.528513513513513544e+02,3.717341788295409177e+00,3.500000000000000000e+02,7.417416491800433832e-48
2.531981981981982130e+02,3.741627860605782008e+00,3.500000000000000000e+02,3.579591348883881353e-48
2.535450450450450433e+02,3.766165688074495144e+00,3.500000000000000000e+02,1.714486847363996067e-48
2.538918918918919019e+02,3.790958911512418261e+00,3.500000000000000000e+02,8.149056969838659744e-49
2.542387387387387321e+02,3.816011237784614263e+00,3.500000000000000000e+02,3.843304037855542852e-49
2.545855855855855907e+02,3.841326441253659407e+00,3.500000000000000000e+02,1.798362123183652308e-49
2.549324324324324493e+02,3.866908365259891234e+00,3.500000000000000000e+02,8.347847255458436698e-50
2.552792792792792795e+02,3.892760923639662973e+00,3.500000000000000000e+02,3.843667313907618286e-50
2.556261261261261382e+02,3.918888102282738650e+00,3.500000000000000000e+02,1.755250499026243427e-50
2.559729729729729684e+02,3.945293960729955973e+00,3.500000000000000000e+02,7.948799578083561884e-51
2.563198198198198270e+02,3.971982633812418229e+00,3.500000000000000000e+02,3.569268698052614515e-51
2.566666666666666856e+02,3.998958333333335169e+00,3.500000000000000000e+02,1.588975935002382881e-51
2.570135135135135442e+02,4.026225349793931763e+00,3.500000000000000000e+02,7.012290126193733321e-52
2.573603603603603460e+02,4.053788054164625621e+00,3.500000000000000000e+02,3.067255570322623934e-52
2.577072072072072046e+02,4.081650899702919055e+00,3.500000000000000000e+02,1.329626192691601269e-52
2.580540540540540633e+02,4.109818423819339372e+00,3.500000000000000000e+02,5.711360229381798238e-53
2.584009009009009219e+02,4.138295249992988367e+00,3.500000000000000000e+02,2.430634729730871306e-53
2.587477477477477805e+02,4.167086089738115895e+00,3.500000000000000000e+02,1.024728025638668688e-53
2.590945945945945823e+02,4.196195744623316237e+00,3.500000000000000000e+02,4.279014315608014122e-54
2.594414414414414409e+02,4.225629108345004603e+00,3.500000000000000000e+02,1.769543796595884162e-54
2.597882882882882996e+02,4.255391168856746731e+00,3.500000000000000000e+02,7.245967077853685413e-55
2.601351351351351582e+02,4.285487010556265020e+00,3.500000000000000000e+02,2.937532073310817459e-55
2.604819819819820168e+02,4.315921816531878896e+00,3.500000000000000000e+02,1.178833769372496287e-55
2.608288288288288186e+02,4.346700870870208178e+00,3.500000000000000000e+02,4.682064202325828578e-56
2.611756756756756772e+02,4.377829561027104077e+00,3.500000000000000000e+02,1.840207573335316396e-56
2.615225225225225358e+02,4.409313380263721882e+00,3.500000000000000000e+02,7.155983735163844604e-57
2.618693693693693945e+02,4.441157930149901567e+00,3.500000000000000000e+02,2.752782989572061149e-57
2.622162162162161962e+02,4.473368923136867181e+00,3.500000000000000000e+02,1.047370362865605708e-57
2.625630630630630549e+02,4.505952185201554272e+00,3.500000000000000000e+02,3.940745180794748574e-58
2.629099099099099135e+02,4.538913658564736053e+00,3.500000000000000000e+02,1.465982456846699581e-58
2.632567567567567721e+02,4.572259404485468082e+00,3.500000000000000000e+02,5.391040193370912729e-59
2.636036036036036307e+02,4.605995606134134945e+00,3.500000000000000000e+02,1.959427429237382264e-59
2.639504504504504325e+02,4.640128571546790148e+00,3.500000000000000000e+02,7.037467907477352954e-60
2.642972972972972912e+02,4.674664736663331155e+00,3.500000000000000000e+02,2.497183457446674329e-60
2.646441441441441498e+02,4.709610668452259397e+00,3.500000000000000000e+02,8.752773478080738821e-61
2.649909909909910084e+02,4.744973068124875404e+00,3.500000000000000000e+02,3.029806114592325388e-61
2.653378378378378670e+02,4.780758774441869363e+00,3.500000000000000000e+02,1.035544566318413889e-61
2.656846846846846688e+02,4.816974767115267397e+00,3.500000000000000000e+02,3.493949478735814609e-62
2.660315315315315274e+02,4.853628170309009171e+00,3.500000000000000000e+02,1.163497617852941335e-62
2.663783783783783861e+02,4.890726256241294756e+00,3.500000000000000000e+02,3.823144193555363725e-63
2.667252252252252447e+02,4.928276448892267680e+00,3.500000000000000000e+02,1.239325638616264716e-63
2.670720720720721033e+02,4.966286327820399471e+00,3.500000000000000000e+02,3.962424625263421851e-64
2.674189189189189051e+02,5.004763632091367320e+00,3.500000000000000000e+02,1.249242026856877751e-64
2.677657657657657637e+02,5.043716264323149012e+00,3.500000000000000000e+02,3.882747862354598783e-65
2.681126126126126223e+02,5.083152294851302599e+00,3.500000000000000000e+02,1.189415724903884243e-65
2.684594594594594810e+02,5.123079966018528886e+00,3.500000000000000000e+02,3.590233194411343224e-66
2.688063063063063396e+02,5.163507696592819052e+00,3.500000000000000000e+02,1.067570215735815962e-66
2.691531531531531414e+02,5.204444086318494200e+00,3.500000000000000000e+02,3.126388926873241646e-67
2.695000000000000000e+02,5.245897920604916109e+00,3.500000000000000000e+02,9.014629029495994711e-68
2.698468468468468586e+02,5.287878175357365151e+00,3.500000000000000000e+02,2.558550949481391640e-68
2.701936936936937173e+02,5.330394021955380701e+00,3.500000000000000000e+02,7.145985696055642244e-69
2.705405405405405759e+02,5.373454832383407265e+00,3.500000000000000000e+02,1.963495778579669264e-69
2.708873873873873777e+02,5.417070184519345410e+00,3.500000000000000000e+02,5.306067483661494600e-70
2.712342342342342363e+02,5.461249867586420059e+00,3.500000000000000000e+02,1.409817808188609579e-70
2.715810810810810949e+02,5.506003887774215677e+00,3.500000000000000000e+02,3.681885442022001417e-71
2.719279279279279535e+02,5.551342474034921537e+00,3.500000000000000000e+02,9.448466701425319200e-72
2.722747747747747553e+02,5.597276084061050483e+00,3.500000000000000000e+02,2.381770631129446083e-72
2.726216216216216139e+02,5.643815410451127335e+00,3.500000000000000000e+02,5.895854489367428151e-73
2.729684684684684726e+02,5.690971387070129950e+00,3.500000000000000000e+02,1.432713468223062153e-73
2.733153153153153312e+02,5.738755195611775051e+00,3.500000000000000000e+02,3.416583288340919330e-74
2.736621621621621898e+02,5.787178272370025134e+00,3.500000000000000000e+02,7.992741389140427834e-75
2.740090090090089916e+02,5.836252315227367760e+00,3.500000000000000000e+02,1.833657337924406217e-75
2.743558558558558502e+02,5.885989290867996715e+00,3.500000000000000000e+02,4.123854736113631711e-76
2.747027027027027088e+02,5.936401442224020997e+00,3.500000000000000000e+02,9.088491054647172845e-77
2.750495495495495675e+02,5.987501296163506126e+00,3.500000000000000000e+02,1.962095972582770157e-77
2.753963963963964261e+02,6.039301671429250895e+00,3.500000000000000000e+02,4.147837485749756933e-78
2.757432432432432279e+02,6.091815686837794175e+00,3.500000000000000000e+02,8.582727396745296352e-79
2.760900900900900865e+02,6.145056769748347136e+00,3.500000000000000000e+02,1.737625027392063919e-79
2.764369369369369451e+02,6.199038664811883592e+00,3.500000000000000000e+02,3.440605575105751724e-80
2.767837837837838038e+02,6.253775443011067914e+00,3.500000000000000000e+02,6.660064986155232447e-81
2.771306306306306624e+02,6.309281511002121867e+00,3.500000000000000000e+02,1.259792723729099170e-81
2.774774774774774642e+02,6.365571620770109185e+00,3.500000000000000000e+02,2.327579770004122566e-82
2.778243243243243228e+02,6.422660879609909834e+00,3.500000000000000000e+02,4.198537835234571128e-83
2.781711711711711814e+02,6.480564760445243877e+00,3.500000000000000000e+02,7.390570996976305850e-84
2.785180180180180400e+02,6.539299112499142197e+00,3.500000000000000000e+02,1.268930521351782746e-84
2.788648648648648987e+02,6.598880172329418592e+00,3.500000000000000000e+02,2.124056565489178177e-85
2.792117117117117004e+02,6.659324575243640076e+00,3.500000000000000000e+02,3.464543022751840738e-86
2.795585585585585591e+02,6.720649367108465277e+00,3.500000000000000000e+02,5.503708166926792372e-87
2.799054054054054177e+02,6.782872016569015727e+00,3.500000000000000000e+02,8.510729711194126747e-88
2.802522522522522763e+02,6.846010427694683820e+00,3.500000000000000000e+02,1.280403615242577706e-88
2.805990990990991349e+02,6.910082953068495293e+00,3.500000000000000000e+02,1.873081029518145767e-89
2.809459459459459367e+02,6.975108407337719640e+00,3.500000000000000000e+02,2.662874422540390719e-90
2.812927927927927954e+02,7.041106081244685733e+00,3.500000000000000000e+02,3.676866978836128489e-91
2.816396396396396540e+02,7.108095756157022826e+00,3.500000000000000000e+02,4.928111593410283373e-92
2.819864864864865126e+02,7.176097719118031293e+00,3.500000000000000000e+02,6.407582629405183870e-93
2.823333333333333144e+02,7.245132778438365229e+00,3.500000000000000000e+02,8.076958579870404739e-94
2.826801801801801730e+02,7.315222279851601783e+00,3.500000000000000000e+02,9.864233513475004544e-95
2.830270270270270316e+02,7.386388123256844018e+00,3.500000000000000000e+02,1.166421058908485588e-95
2.833738738738738903e+02,7.458652780073113497e+00,3.500000000000000000e+02,1.334538481359450791e-96
2.837207207207207489e+02,7.532039311231140566e+00,3.500000000000000000e+02,1.476352743133071750e-97
2.840675675675675507e+02,7.606571385829360210e+00,3.500000000000000000e+02,1.578062042044318715e-98
2.844144144144144093e+02,7.682273300482437506e+00,3.500000000000000000e+02,1.628607234072420638e-99
2.847612612612612679e+02,7.759169999391643202e+00,3.500000000000000000e+02,1.621593516044751273e-100
2.851081081081081265e+02,7.837287095168335327e+00,3.500000000000000000e+02,1.556565104229442836e-101
2.854549549549549852e+02,7.916650890442703314e+00,3.500000000000000000e+02,1.439294081358775379e-102
2.858018018018017870e+02,7.997288400291938437e+00,3.500000000000000000e+02,1.280963551859106822e-103
2.861486486486486456e+02,8.079227375523668542e+00,3.500000000000000000e+02,1.096395965501245024e-104
2.864954954954955042e+02,8.162496326851812256e+00,3.500000000000000000e+02,9.017165619435312779e-106
2.868423423423423628e+02,8.247124550004439669e+00,3.500000000000000000e+02,7.119720366108817818e-107
2.871891891891892215e+02,8.333142151804880271e+00,3.500000000000000000e+02,5.392049151542006368e-108
2.875360360360360232e+02,8.420580077269290697e+00,3.500000000000000000e+02,3.913267952021029059e-109
2.878828828828828819e+02,8.509470137766411924e+00,3.500000000000000000e+02,2.718978059668177357e-110
2.882297297297297405e+02,8.599845040287105391e+00,3.500000000000000000e+02,1.806866471457088330e-111
2.885765765765765991e+02,8.691738417874297795e+00,3.500000000000000000e+02,1.147261592803407268e-112
2.889234234234234577e+02,8.785184861265852518e+00,3.500000000000000000e+02,6.952871664301032241e-114
2.892702702702702595e+02,8.880219951806115120e+00,3.500000000000000000e+02,4.017609765634813221e-115
2.896171171171171181e+02,8.976880295684704691e+00,3.500000000000000000e+02,2.211037620248156719e-116
2.899639639639639768e+02,9.075203559563739475e+00,3.500000000000000000e+02,1.157600228112059109e-117
2.903108108108108354e+02,9.175228507658561128e+00,3.500000000000000000e+02,5.759040244090732872e-119
2.906576576576576940e+02,9.276995040340020537e+00,3.500000000000000000e+02,2.719260447631530395e-120
2.910045045045044958e+02,9.380544234329939002e+00,3.500000000000000000e+02,1.217097860927901600e-121
2.913513513513513544e+02,9.485918384565630745e+00,3.500000000000000000e+02,5.157308842534988482e-123
2.916981981981982130e+02,9.593161047812797548e+00,3.500000000000000000e+02,2.066218441835796394e-124
2.920450450450450717e+02,9.702317088111167109e+00,3.500000000000000000e+02,7.816282625215603727e-126
2.923918918918918735e+02,9.813432724141053498e+00,3.500000000000000000e+02,2.788001653602087848e-127
2.927387387387387321e+02,9.926555578604475016e+00,3.500000000000000000e+02,9.363410914953896236e-129
2.930855855855855907e+02,1.004173472971901404e+01,3.500000000000000000e+02,2.956541572752768102e-130
2.934324324324324493e+02,1.015902076492887574e+01,3.500000000000000000e+02,8.763622328943497413e-132
2.937792792792793080e+02,1.027846583694232407e+01,3.500000000000000000e+02,2.434745564082364240e-133
2.941261261261261097e+02,1.040012372221188208e+01,3.500000000000000000e+02,6.329845877033528153e-135
2.944729729729729684e+02,1.052404988197946345e+01,3.500000000000000000e+02,1.537374648288420665e-136
2.948198198198198270e+02,1.065030152601582003e+01,3.500000000000000000e+02,3.482314130116396956e-138
2.951666666666666856e+02,1.077893767919119306e+01,3.500000000000000000e+02,7.343258220849640357e-140
2.955135135135135442e+02,1.091001925102185943e+01,3.500000000000000000e+02,1.438959929587461993e-141
2.958603603603603460e+02,1.104360910834529719e+01,3.500000000000000000e+02,2.615342457385127556e-143
2.962072072072072046e+02,1.117977215128623669e+01,3.500000000000000000e+02,4.400305390949066678e-145
2.965540540540540633e+02,1.131857539268456314e+01,3.500000000000000000e+02,6.839720646105559382e-147
2.969009009009009219e+02,1.146008804116715218e+01,3.500000000000000000e+02,9.801521425219330734e-149
2.972477477477477805e+02,1.160438158805525788e+01,3.500000000000000000e+02,1.292161383576943702e-150
2.975945945945945823e+02,1.175152989831181571e+01,3.500000000000000000e+02,1.563672444523030478e-152
2.979414414414414409e+02,1.190160930574432641e+01,3.500000000000000000e+02,1.732949982910080553e-154
2.982882882882882996e+02,1.205469871269247761e+01,3.500000000000000000e+02,1.754726714040114218e-156
2.986351351351351582e+02,1.221087969444369747e+01,3.500000000000000000e+02,1.619397003268098188e-158
2.989819819819820168e+02,1.237023660863471974e+01,3.500000000000000000e+02,1.358684048626236183e-160
2.993288288288288186e+02,1.253285670991281009e+01,3.500000000000000000e+02,1.033637120968584824e-162
2.996756756756756772e+02,1.269883027014804178e+01,3.500000000000000000e+02,7.110924329939981499e-165
3.000225225225225358e+02,1.286825070450542086e+01,3.500000000000000000e+02,4.411388069149436717e-167
3.003693693693693945e+02,1.304121470370624358e+01,3.500000000000000000e+02,2.460684602203335928e-169
3.007162162162162531e+02,1.321782237282764250e+01,3.500000000000000000e+02,1.230449705944389430e-171
3.010630630630630549e+02,1.339817737701299727e+01,3.500000000000000000e+02,5.498552471364500718e-174
